album_id	album_type	album_name	release_date	total_tracks	track_id	track_name	Genre	Language	duration_ms	popularity	is_explicit	artist_id	artist_name	Label
2bCbPO5ugkB0KyKJpLAB3s	compilation	Herbststimmung	10/14/2022	48	5jvwBfP3afteHaLNrPrUCN	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	1	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
6rMXE5f8YiHip2bFW8lWHw	compilation	Best Viral Tunes	10/18/2022	22	07QeznlGauyNSmomgZxb49	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	0	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
6bm8Pe191dp9T0JZFN7vSj	compilation	Viral Şarkılar	10/18/2022	22	4mUiW3rsg9kicTIYwjwSsG	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	0	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
1RqaZMdWhyoxuNYJnWa4Fd	compilation	pov: it's 2020	10/19/2022	52	3aHgHY9x68XJ7PWdVgsrS0	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	0	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
58Q66K2xnBiyq8fFq0hgYW	compilation	Frühstücksmusik Herbst/Winter 2022/2023	10/20/2022	92	3prMqfGezqX8EFeReMPUIb	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	0	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
5nADvjW1bIJ8KoTxA6tbtt	compilation	Обратно в клас - pop	10/7/2022	31	6pWGHtczyTWCbbSp1lba5D	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	0	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
3Zg0yN1OnJDk2l92pwJ9yA	compilation	Отново на училище	10/7/2022	34	2KSKJUXSyidfa5iBxrYbvq	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	0	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
5DytspFb0BRnjtToyLzU2m	single	Heat Waves with iann dior	3/25/2021	2	3pXVWgkWybiGchdKGYDgdl	Heat Waves with iann dior			175301	62	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
0KTj6k94XZh0c6IEMfxeWV	album	Dreamland + Bonus Levels	8/6/2020	18	6A53tLi9vpLhmgaEvzRyip	Heat Waves - Diplo Remix			141897	58	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
6bKougqSCNbYUEx433cryC	album	Dreamland + Bonus Levels	8/11/2020	21	7ANNUohz1A8hrf19BvUeZJ	Heat Waves - Stripped Back			194107	55	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
57j3jda1XAM1xFdVamdVue	single	Heat Waves Expansion Pack	2/5/2021	3	6yvdWGtowJa7ffgc1UR5SF	Heat Waves - Oliver Heldens Remix			243536	55	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
0KTj6k94XZh0c6IEMfxeWV	album	Dreamland + Bonus Levels	8/6/2020	18	1GBmQKcza0uFT6g5HjXHcp	Heat Waves - Shakur Ahmad Remix			198094	52	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
57j3jda1XAM1xFdVamdVue	single	Heat Waves Expansion Pack	2/5/2021	3	10QfPYzfVK5ghTIModvmcf	Heat Waves - Sonny Fodera Remix			191537	53	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
4nr6ytQ4OrEralEu4LhIVp	album	Dreamland + Bonus Levels	9/9/2021	29	3MfL4cwqxEwxT4BGOMYtDg	Heat Waves - Sonny Fodera Remix			191537	48	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
4nr6ytQ4OrEralEu4LhIVp	album	Dreamland + Bonus Levels	9/9/2021	29	3k2FCI9rzGEvXnjP0BEZzp	Heat Waves - Oliver Heldens Remix			243536	48	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
6G1eq64l3nmDfGiTx8EJgV	compilation	Summer Cocktail Party	1/22/2021	30	7rZDh00Yae9leGR1AAYoKO	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	49	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
4nr6ytQ4OrEralEu4LhIVp	album	Dreamland + Bonus Levels	9/9/2021	29	1sC2aPRap0IAPocPJR1Wbr	Heat Waves	"Psychedelic pop, R&B, pop rock"		238805	40	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
2YA8gtgzLZaum0wOaHZq8T	album	Dreamland Real Life Edition	8/5/2022	40	2LtlrFEoMArfaWLxUgyPJd	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	38	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
10fwTLKc9FcSAcGKKWB0Rd	compilation	Party de Revelion 2022	5/16/2022	65	3LAQ6sWmcabfAOaCVlAznL	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	37	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
2nd1bB4sCQHcJTmdbbG30H	single	Heat Waves Expansion Pack	3/18/2021	4	2HMvyFi31UnyEO9LSaPStX	Heat Waves - Oliver Heldens Remix			243536	42	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
4nr6ytQ4OrEralEu4LhIVp	album	Dreamland + Bonus Levels	9/9/2021	29	5NE2dGyuXJPxw4GI909utY	Heat Waves - Riton Remix			160295	35	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
4nr6ytQ4OrEralEu4LhIVp	album	Dreamland + Bonus Levels	9/9/2021	29	2Jhq4h8hWPNj24VWKbnd5B	Heat Waves - Stripped Back			194107	34	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
6bKougqSCNbYUEx433cryC	album	Dreamland + Bonus Levels	8/11/2020	21	0BHStoRqbogddXgezqumz3	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	35	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
2YA8gtgzLZaum0wOaHZq8T	album	Dreamland Real Life Edition	8/5/2022	40	5w4yHMlW9KL1JHcdjZMAia	Heat Waves - Stripped Back			195231	33	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
2YA8gtgzLZaum0wOaHZq8T	album	Dreamland Real Life Edition	8/5/2022	40	4xCZLPpF8UWeWEbvfYWnhB	Heat Waves - Logic1000 Remix			238302	41	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
2WooPzsMDDI9I2pFQkReah	compilation	Gute Laune - Sommer 2022	6/9/2022	60	0r0wPmusBDrmygvfhp5zUg	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	36	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
4SRt3uGUROnTFCw41dzHIh	single	Heat Waves Expansion Pack	3/21/2021	9	1h2AvjqgWC6hakpbGJUb7Z	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	47	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
4SRt3uGUROnTFCw41dzHIh	single	Heat Waves Expansion Pack	3/21/2021	9	1Xhi9O8CVwAW5R19ylLrMg	Heat Waves - Stripped Back			194107	36	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
2YA8gtgzLZaum0wOaHZq8T	album	Dreamland Real Life Edition	8/5/2022	40	5SHoEveDcZ3SUBd7eIlv9v	Heat Waves - Diplo Remix			141897	30	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
5DytspFb0BRnjtToyLzU2m	single	Heat Waves with iann dior	3/25/2021	2	3bMoNfaZFxlr8CQO4X05di	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	32	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
2YA8gtgzLZaum0wOaHZq8T	album	Dreamland Real Life Edition	8/5/2022	40	2CEsWDkJQjZyYyZQpxmPVg	Heat Waves with iann dior			175301	31	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
7EsB6vnfiS17ANTPakNQ0i	single	Heat Waves Diplo Remix	8/6/2020	1	2y1P8OJrGavGIWjfph2Y8H	Heat Waves - Diplo Remix			141897	28	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
2YA8gtgzLZaum0wOaHZq8T	album	Dreamland Real Life Edition	8/5/2022	40	38wQum2UqNSuuXRcHyuJQ4	Heat Waves - Shakur Ahmad Remix			198094	29	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
2YA8gtgzLZaum0wOaHZq8T	album	Dreamland Real Life Edition	8/5/2022	40	1BIyJrLCplbl4S0n6yTWQ8	Heat Waves - Oliver Heldens Remix			243536	28	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
4nr6ytQ4OrEralEu4LhIVp	album	Dreamland + Bonus Levels	9/9/2021	29	1ERaW1Lj7LI5lyUymvsAQ2	Heat Waves - Diplo Remix			141897	28	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
0AGzRJlQIf0fpmxLLF9PVe	single	Heat Waves Riton Remix	1/14/2021	1	64FTMWN7w0lOmAQoHkqYLP	Heat Waves - Riton Remix			160295	29	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
4SRt3uGUROnTFCw41dzHIh	single	Heat Waves Expansion Pack	3/21/2021	9	7GyQCnXcO9d1IQCqx1KOcJ	Heat Waves - Live			302913	33	TRUE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
7LP8x81agRbQmIUtJaINcb	compilation	Mega Hits 2022	5/16/2022	118	1Oi2HvTIVYhABJXak90Dll	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	33	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
4nr6ytQ4OrEralEu4LhIVp	album	Dreamland + Bonus Levels	9/9/2021	29	1Vu5BSnR0Afau3Vwq7qczo	Heat Waves - Shakur Ahmad Remix			198094	27	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
32cKAsGrdSwqZsi4OPzbLV	single	Heat Waves Live	9/9/2021	2	5GLpSt3hooYBfTegZicE39	Heat Waves - Live			302913	30	TRUE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
4AoO7qsWfdRoqyOfiYb9gv	compilation	POP INTERNACIONAL 2021 🔥	5/15/2021	50	4etoqVvXXNpnOMzwKCgsFn	Heat Waves	"Psychedelic pop1, R&B2, pop rock3"		238805	32	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	"Wolf Tone, Polydor, Republic"
2yWZRt7NiE5QgrRpqviLx8	single	Heat Waves Logic1000 Remix	8/1/2022	1	0BzTTI21m2LuYusiy0TOTr	Heat Waves - Logic1000 Remix			238302	33	FALSE	4yvcSjfu4PC0CYQyLy4wSq	Glass Animals	
3cf4iSSKd8ffTncbtKljXw	album	"Honestly, Nevermind"	6/17/2022	14	3F5CgOj3wFlRv51JsHbxhe	Jimmy Cooks feat. 21 Savage			218364	91	TRUE	3TVXtAsR1Inumwj472S9r4	Drake	
2hicq6IKmDsPxZV7fJablX	album	"Honestly, Nevermind"	6/16/2022	14	5LYsEBLHY4PwmK1MRic1mr	Jimmy Cooks feat. 21 Savage			218364	61	FALSE	3TVXtAsR1Inumwj472S9r4	Drake	
5SumPSyUmhQ4slt2DudBTV	single	Jimmy Cooks	7/21/2022	1	2RFJknoCDhN60Ogat4SnKN	Jimmy Cooks	"Hip hop, trap"		125406	1	FALSE	5Q6K480QLpPgGAkxozjQmT	Drakei	"Republic, OVO"
3okhA6w5uau6ZNhnVpwVww	album	Indigo Extended	10/4/2019	42	5IgjP7X4th6nMNDh4akUHb	Under The Influence			184613	96	TRUE	7bXgB6jMjp9ATFy66eO08Z	Chris Brown	
6fCchQ4LnWAVjmoPIot7io	single	Under The Influence	9/6/2022	2	71mHO4fFmS2Xu5XxZbcRND	Under The Influence Body Language			148750	77	TRUE	7bXgB6jMjp9ATFy66eO08Z	Chris Brown	
6fCchQ4LnWAVjmoPIot7io	single	Under The Influence	9/6/2022	2	1FwPQVMtOoNMZ2lRyd7FXa	Under The Influence			184203	62	TRUE	7bXgB6jMjp9ATFy66eO08Z	Chris Brown	
2rICHwivbZlmMnzEDmGNXX	album	Indigo Extended	10/4/2019	42	4ud5CYIXZekCQSjFCuByXt	Under The Influence			184613	62	FALSE	7bXgB6jMjp9ATFy66eO08Z	Chris Brown	
4QQWpCEX4BxMXwRQmtkKY6	single	Hold Me Closer	8/26/2022	1	72yP0DUlWPyH8P7IoxskwN	Hold Me Closer			202245	89	FALSE	3PhoLpVuITZKcymswpck5b	Elton John	
6cZP7F8HkDeMAsCcfCyRWa	single	Hold Me Closer Joel Corry Remix	10/7/2022	2	5KbhvaeqKIB2bZcJMyfezl	Hold Me Closer - Joel Corry Remix			248594	68	FALSE	3PhoLpVuITZKcymswpck5b	Elton John	
4y1qhmoZxvSyymJ1wZCtLE	album	The Lockdown Sessions	10/22/2021	18	3lFwSDBCNo3CcN09UppUnm	Hold Me Closer			202245	64	FALSE	3PhoLpVuITZKcymswpck5b	Elton John	
6cZP7F8HkDeMAsCcfCyRWa	single	Hold Me Closer Joel Corry Remix	10/7/2022	2	5jQXOC8ShgkFMahTEYPoQq	Hold Me Closer			202245	52	FALSE	3PhoLpVuITZKcymswpck5b	Elton John	
5xqpkbZzHhsR5KOrAzhWGU	single	Hold Me Closer Purple Disco Machine Remix	10/21/2022	3	58NJ1O96HRS2oFPu4fpW3U	Hold Me Closer			202245	0	FALSE	3PhoLpVuITZKcymswpck5b	Elton John	
5xqpkbZzHhsR5KOrAzhWGU	single	Hold Me Closer Purple Disco Machine Remix	10/21/2022	3	4uNG9ER2pDOayDd1Wq8Cjq	Hold Me Closer - Purple Disco Machine Remix			218853	0	FALSE	3PhoLpVuITZKcymswpck5b	Elton John	
5xqpkbZzHhsR5KOrAzhWGU	single	Hold Me Closer Purple Disco Machine Remix	10/21/2022	3	3zbKrkqZyv2TnL8kwv9UjO	Hold Me Closer - Purple Disco Machine Extended Mix			354920	0	FALSE	3PhoLpVuITZKcymswpck5b	Elton John	
4bOAb70KPrcZBeoxGCf35O	album	The Lockdown Sessions	10/22/2021	18	6FAYE35RgYhYbgjf2qB3sp	Hold Me Closer			202245	37	FALSE	3PhoLpVuITZKcymswpck5b	Elton John	
5CTNA7y4WYhLcCd8ijsnRr	single	5 Foot 9	5/20/2022	1	6AqwH2Y9FJwhUE2dCSkw1u	5 Foot 9	Country		189780	80	FALSE	3BEV5FcxOtkQJ7lLRKMh3V	Tyler Hubbard	EMI Nashville
5Sb6flBcIYmm5gTGwOVMbn	single	Dancin' In The Country	8/19/2022	6	0gCBXye6loZmGsf3qZxxnA	5 Foot 9	Country		189780	44	FALSE	3BEV5FcxOtkQJ7lLRKMh3V	Tyler Hubbard	EMI Nashville
4622e6y1xQx188iRZDfLuy	compilation	4th of July Cookout	6/8/2022	25	5ioQkSZRKn4U1XDge1nUEt	5 Foot 9	Country		189780	19	FALSE	3BEV5FcxOtkQJ7lLRKMh3V	Tyler Hubbard	EMI Nashville
5cOcIJ0VmP65jq1Sa9PrJF	compilation	Country Barbecue	7/19/2022	50	6XguZv4EFcOot3GTXOTdKO	5 Foot 9	Country		189780	15	FALSE	3BEV5FcxOtkQJ7lLRKMh3V	Tyler Hubbard	EMI Nashville
2lh3RvXn5aPLO9e6WtsVMf	compilation	The Music Event of Summer 2022	8/2/2022	50	1DcezssXqK3EzTfIBDCmhk	5 Foot 9	Country		189780	7	FALSE	3BEV5FcxOtkQJ7lLRKMh3V	Tyler Hubbard	EMI Nashville
0rvWuCar7YL3vYYG2v7Gw9	compilation	Classic Country Hits	8/31/2022	17	5VElhoAa99B3gr03fmcIS1	5 Foot 9	Country		189780	4	FALSE	3BEV5FcxOtkQJ7lLRKMh3V	Tyler Hubbard	EMI Nashville
34di4Kbv3UVx5oub1lvCEa	compilation	Artsy & Colourful	10/12/2022	17	4rMLQycynM5w0fmZregNe7	5 Foot 9	Country		189780	1	FALSE	3BEV5FcxOtkQJ7lLRKMh3V	Tyler Hubbard	EMI Nashville
7dfTBn7wtgKEchVmyipBl1	album	Different Man	9/9/2022	17	1brnLTvarI9D1hLP6z2Ar8	Thank God			174560	78	FALSE	3oSJ7TBVCWMDMiYjXNiCKE	Kane Brown	
6FJxoadUE4JNVwWHghBwnb	album	RENAISSANCE	7/29/2022	16	1xzi1Jcr7mEi9K2RfzLOqS	CUFF IT			225388	93	TRUE	6vWDO969PvNqNYHIOW5v0m	Beyoncé	
3ctW8o8ABBCNWWkdIvEGgV	album	RENAISSANCE	7/29/2022	16	3IHaiorYWOcr8Kzs85PWF7	CUFF IT			225388	68	FALSE	6vWDO969PvNqNYHIOW5v0m	Beyoncé	
2eV6DIPDnGl1idcjww6xyX	album	This Is Acting Deluxe Version	10/21/2016	19	1yvMUkIOTeUNtNWlWRgANS	Unstoppable			217746	82	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
3qWCIK0fqmaaSTLoqoWsaz	single	Unstoppable R3HAB Remix	7/8/2022	1	0F3v8p8ZnEGtZDxNcJ5Klq	Unstoppable - R3HAB Remix			162352	75	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
6Se0Auz6TJwAsSdAgI3QhR	single	Unstoppable Clarence Clarity Remix	10/21/2022	1	3sW9OEBnSiXDsImhpdTett	Unstoppable - Clarence Clarity Remix			227794	0	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
1o1ElG9Z0MKQ7IDHhua1fK	single	Unstoppable	1/21/2016	1	4W7uMjg5a9ZqgNZzpY6ekk	Unstoppable			217746	51	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
0la6BRXH5AvwJ83vZLwkFW	single	Unstoppable feat. Pusha T & Olodum Perfect Isn't Pretty Mix - Ariel Rechtshaid Version	7/13/2016	1	4MimNwTHc0BrlyIX3dXPR3	Unstoppable feat. Pusha T & Olodum - Perfect Isn't Pretty Mix - Ariel Rechtshaid Version			225640	46	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
1NeZ6oYVALUuygJwW5zvve	compilation	Treino Pop 2022	7/22/2022	60	3xeHDE9pyxadq80ETrQvsU	Unstoppable			217746	33	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
5ORFZrSuaMxzv1rlDrItmo	compilation	Viral Summer Hits 2022	5/26/2022	81	57Zku1KNaAVDJMGNenbhFs	Unstoppable			217746	32	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
4EaOJiNzRb6tKStrOzvW7P	compilation	Chill sur la plage : Beach ambiance	7/2/2022	42	4DAfk1ESKBFSe8t0iuvO3z	Unstoppable			217746	29	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
0HCbRJGrvEyYxMTbqJFQOG	compilation	L'été au calme : Chill 2022 hits	7/2/2022	42	3NhNDhBiobGElamF4T9IRG	Unstoppable			217746	10	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
7yMyVt6UBicleRklmgfyTF	compilation	Summer Songs: Tik Tok Hits	5/26/2022	81	4aGzY3EC6tooYIWHKf4vkD	Unstoppable			217746	8	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
14Vb2KmuMa4zsEb2gcTwGM	compilation	Internacionais Mais Tocadas	7/22/2022	58	3A8qdaPcwlfnI5LJyQpYGY	Unstoppable			217746	20	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
44KQvK4sVxwCQGUNgzaH54	album	Chill Tracks	5/8/2021	25	2g2G3kqwlM5ZQbTXktCXOK	Unstoppable			180558	11	FALSE	1hP7FHieMakh44E1edH89w	Sia	
6dFlSjJamyVX3Um0Joaif3	compilation	Summer Viral Hits 2022	5/26/2022	81	3pFdkc0nvjwBaJwJnBFSXN	Unstoppable			217746	14	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
6SShC5ACxSUSlTvPbk6A0j	compilation	Summer Songs: 2000s Pop	5/26/2022	49	6oOeqwnxVG3jGz4UTTCvaW	Unstoppable			217746	2	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
5WkE7UlUr7OTNV5gQODVLn	compilation	Pop para Malhar	7/22/2022	60	4XVMw7DzqQ2oib8zpyHafs	Unstoppable			217746	1	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
47yDifmxHueiGrosXo976c	compilation	Músicas Pop para Lojas	7/22/2022	60	5XktQGyBJ1xYnKtZHnbwat	Unstoppable			217746	19	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
1yEWWBdGBl7U8nyivyeId3	compilation	Summer Pop Party Songs	5/26/2022	49	6inQyq0YgqIBWanwSrsZia	Unstoppable			217746	0	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
3Smu8Aa56GWYkGMggRhmkH	compilation	Vacances détente : Été 2022	7/2/2022	42	3PrzUuGts51yRCcY4moHE8	Unstoppable			217746	4	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
6Jk2bajjBqVizABmvB5CVo	compilation	Pop Internacional 2022	7/22/2022	58	6P2ljpQSVguIq6J2xxcQB8	Unstoppable			217746	10	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
5GgLYqIC73uZinP4qElSLP	compilation	Viral Summer Hits	5/26/2022	81	5j5p2Y5KlJu8dwbnWLIqFh	Unstoppable			217746	3	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
75UkH5p5wLpU5utEcYd9qX	compilation	Happy Summer Songs	5/26/2022	49	3trxV25hwUSklTl1ZBbwvR	Unstoppable			217746	8	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
4JG23uEycAKdgefr1rFSYp	compilation	Feel Good Summer Songs	5/26/2022	49	4MlUN3nA6PbX60yuXqopPH	Unstoppable			217746	1	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
0yWv1cO1b570G1B5wXT1up	compilation	Pop Internacional Pra Dançar	7/22/2022	60	3oqPZLG1faNc6JvjlL73zg	Unstoppable			217746	2	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
5U5FSSLSVstvalAYIRMArl	compilation	Hits Internacionais Virais	7/22/2022	60	2HyG2hPTMgOSa4Cup8azvn	Unstoppable			217746	4	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
1r3XBu4zfs2tRlbkfMVJvb	compilation	Músicas Pop para Malhar | Academia 2022	7/22/2022	60	09n3xatoUSVkXHsYRG5pGf	Unstoppable			217746	7	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
4tY8vHR2QnJ5UcrUmJmzcG	compilation	Pop para Trabalhar	7/22/2022	60	4tloWJ0IFcwQSz5zPzo8jB	Unstoppable			217746	4	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
6ALFPhJCL5AVcm1d5Kcrx1	compilation	Cardio Pop	7/22/2022	60	6OreLaQ9enOmEFylaISBVB	Unstoppable			217746	4	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
45iq9J0CiZUSEmyO8A1AO9	compilation	O Melhor do Pop Internacional	7/22/2022	60	6KhuGf8TtwIY4PzbeAAXnF	Unstoppable			217746	2	FALSE	5WUlDfRSoLAfcVSX1WnrxN	Sia	
532HZrT6uAekC4urDonoXa	single	Fall In Love	2/11/2022	4	5gVCfYmQRPy1QJifP8f5gg	Fall In Love			232058	79	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
5FGZeAnAbmC0MJD597764o	single	Leave The Light On	10/14/2022	9	4LAQWLTK8aTT0ZMH5C9ELw	Fall In Love			232058	56	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
41wEnrrFayiNyfyi8h0vjD	single	Fall In Love Acoustic	4/12/2022	4	79aj4SR6l5FKOJqy1TdtSv	Fall In Love - Acoustic			238676	62	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
7bLUJsXoEiVopKhg1syj2l	single	Where It Ends	8/19/2022	5	7uZIfaiJ5dxXhrOGQrtqzG	Fall In Love			232058	54	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
7okh01uYgCUb6VxU5k4CR3	single	Never Leave	9/15/2022	4	74LhjG6EFbowZmJ1WxZa4k	Fall In Love			232058	52	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
3FGVmJh569B1lUbREf3v9e	compilation	Good Enough - Easy Pop	10/14/2022	35	08mp5CIILzrapwf3GX9sEH	Fall in Love			232058	0	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
7o2TtLAQ3LXmT2LSXLTGSi	compilation	Cozy Country	10/21/2022	35	2PgbuDVrncYKcViqrB3L0p	Fall in Love			232058	0	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
6qFtUsvfO0sThovmZfCjb2	compilation	Oklahoma Smokeshow - Breakout Country	10/14/2022	30	1L3s7R9tvoXebcEioxl0at	Fall in Love			232058	0	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
6xajE2di8hP5Rseil7V3fb	compilation	Single Saturday Night - Country Songs	10/21/2022	27	1uM9MucJX0ztob8h3XFakX	Fall in Love			232058	0	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
3aijncBcQflGrWgCGjUOLD	compilation	Give You Love - Cozy Hits	10/14/2022	50	2GfuDjHEPDpQMAe4mTgQ49	Fall in Love			232058	0	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
7Gqqhy2ohX3puChylfkvT0	single	Rock and A Hard Place	6/10/2022	5	6a3kLlqIygJ86RnQvkLzT5	Fall In Love			232058	51	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
7Gqqhy2ohX3puChylfkvT0	single	Rock and A Hard Place	6/10/2022	5	5yge2R9TMiHruPD9p2QWSI	Fall In Love - Acoustic			238676	48	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
1jp5itCaZpsTO6aK9KQH4R	single	Rock and A Hard Place Acoustic	7/15/2022	4	3ZBhE4g7kaakwWFlIoY66a	Fall In Love			232058	44	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
41wEnrrFayiNyfyi8h0vjD	single	Fall In Love Acoustic	4/12/2022	4	7jQ8H29JlmpcGyaWRCemMy	Fall In Love			232058	44	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
1jp5itCaZpsTO6aK9KQH4R	single	Rock and A Hard Place Acoustic	7/15/2022	4	7HQdvaSOsvekkXQu37h6X7	Fall In Love - Acoustic			238676	43	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
4jWSNI5Shh8c8B672bTZzu	compilation	Today's Country Hits	7/8/2022	35	6psQd9YdaMm39be1v0314w	Fall In Love			232058	24	FALSE	3win9vGIxFfBRag9S63wwf	Bailey Zimmerman	
