,album_id,album_type,album_name,release_date,total_tracks,track_id,track_name,Genre,Language,duration_ms,popularity,is_explicit,artist_id,artist_name,Label
693,6ZArcc6XCBh2sbMWaQfyjy,compilation,Music Juice Vol.3,2022-09-21,30,74eOYzCjihvdGG8NSOiMCS,Betty (Get Money),,,145300,4,False,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Republic
694,4Cy4tmBQm0eh18KojQVIel,compilation,Back 2 School,2022-09-14,54,76kSp5NCkJJyzcW1sYmR4y,Betty (Get Money),,,145300,4,False,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Republic
695,1ZfJoIH7xVP4DvFy2roaN9,compilation,Best of 2022,2022-10-04,24,0zU8h887Gx2wmpa9oM3RLt,Betty (Get Money),,,145300,5,False,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Republic
696,4gZwLnAcogO3osy0HTCOXU,compilation,Tik Tock 2022,2022-09-29,42,0SWTjBk4xxYiFKd2ti64dm,Betty (Get Money),,,145300,5,False,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Republic
697,3eKjE7MviwkbuGOEFOxEpx,compilation,Doe mij maar een wijntje,2022-08-30,17,7EWkpGtgvIl6rrJy7ZDUop,Betty (Get Money),,,145300,5,False,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Republic
698,2JY0g932J9tu2f9KX7GFnv,compilation,Mega Hits Autumn/Fall 2022,2022-10-12,96,7lVYKLTM6WaYl0PGDGoMpE,Betty (Get Money),,,145300,4,False,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Republic
699,53yjGMo1JUhkPMi66itmEm,compilation,Hardcore Energy,2022-10-13,14,3DSl0Q7P91nH1w5KHwyhvY,Betty (Get Money),,,145300,1,False,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Republic
700,34lrZVoyLCm4ZEIXhUCKSN,compilation,Back to School,2022-09-29,30,0HRw6MOlE77Zx8NqFiPiUa,Betty (Get Money),,,145300,7,False,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Republic
701,47iZIYtSK2BZb3g1y4LV5y,compilation,Top Trending Romania - Vara 2022,2022-10-07,100,3kGFAnjfzeWL79c7N7vI5B,Betty (Get Money),,,145300,5,False,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Republic
702,2pqy9z9mhrgyGDeFcC8EIs,compilation,Release Round Up Vol.3,2022-09-21,30,3bpHsj9B7N55oiUJ5bOf4D,Betty (Get Money),,,145300,4,False,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Republic
703,0hJbldcWfHQijug7QbTGlF,compilation,Rap Hits Automne 2022,2022-09-21,21,2c2FyY9eOmcbjcNTo6PEqK,Betty (Get Money),,,145300,2,False,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Republic
704,5nADvjW1bIJ8KoTxA6tbtt,compilation,Обратно в клас - pop,2022-10-07,31,1jThQxEwNqTa4WXTvZO1M5,Betty (Get Money),,,145300,2,False,2YOYua8FpudSEiB9s88IgQ,Yung Gravy,Republic
705,0FYvMdfTfYJxnJnKs1wDb0,album,It's Only Me,2022-10-14,23,31lopd32BkJBTSgYE16c5e,In A Minute,,,200470,72,True,5f7VJjfbwm532GiveGC0ZK,Lil Baby,
706,2gxdY1p1speqMXQVQYXgij,album,It's Only Me,2022-10-14,23,6XsDgQyzSgXL3FqsgleIG5,In A Minute,,,200470,44,False,5f7VJjfbwm532GiveGC0ZK,Lil Baby,
707,3PZTFPQhr0vHnYGwFUvQco,single,In A Minute,2022-04-07,1,3ihIZrJreMJPjQdNLrEXnP,In A Minute,,,200470,77,True,5f7VJjfbwm532GiveGC0ZK,Lil Baby,
708,006k8zWrRkFzXR9YV55Z0C,compilation,Bad Boy Club,2022-10-18,13,06fRsW6JDm7WPQWrmrMak2,In A Minute,,,200470,0,True,5f7VJjfbwm532GiveGC0ZK,Lil Baby,
709,4tGjtJCRjEqFt89FgGnjeO,single,In A Minute,2022-04-07,1,1NuSpnS3CoKjCXzrphTTZx,In A Minute,,,200470,52,False,5f7VJjfbwm532GiveGC0ZK,Lil Baby,
710,6r9lRXUxn3Cm3PfsXslPBO,compilation,Hip Hop Beats,2022-09-16,16,5aZebomRV1YkmcnmC31Hlc,In A Minute,,,200470,10,True,5f7VJjfbwm532GiveGC0ZK,Lil Baby,
711,2oL78QodTHcZDqIZnFu3We,single,In a Minute Baby,2022-04-20,1,48eTvVLwK5gKj19k0BFqqF,In a Minute Baby,,,187769,0,False,7AjHxfnJhjMtajEKtP5zBM,Lil Morgan,
712,4oTrQ9TmOapgT6uI8W6wsS,single,What My World Spins Around,2022-05-27,1,6HBRLaSQ7NB8MNlaqzYen1,What My World Spins Around,,,186790,78,False,77kULmXAQ6vWer7IIHdGzI,Jordan Davis,
713,640Piuf9BkOLph0xUd98tc,single,Midnight Crisis,2022-09-23,3,6YZDfnYQREdUx1cN8bsbq6,What My World Spins Around,,,186790,45,False,77kULmXAQ6vWer7IIHdGzI,Jordan Davis,
714,2QciRFTxDee3AfiTTeFZCv,compilation,Summer Country Songs,2022-07-19,50,4AcumNCSXXoAtwUaEMTATV,What My World Spins Around,,,186790,14,False,77kULmXAQ6vWer7IIHdGzI,Jordan Davis,
715,2lh3RvXn5aPLO9e6WtsVMf,compilation,The Music Event of Summer 2022,2022-08-02,50,0tjnK5ZKWledFpkgfrFpwK,What My World Spins Around,,,186790,5,False,77kULmXAQ6vWer7IIHdGzI,Jordan Davis,
716,4LyiYe4wZ6XwzUne79hidF,single,Left and Right (Feat. Jung Kook of BTS),2022-06-24,1,0mBP9X2gPCuapvpZ7TGDk3,Left and Right (Feat. Jung Kook of BTS),,,154486,92,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
717,5Jk4Eg7pxYhDrWJCVVzmMt,album,CHARLIE,2022-10-06,12,5Odq8ohlgIbQKMZivbWkEo,Left and Right (Feat. Jung Kook of BTS),,,154486,75,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
718,2LTqBgZUH4EkDcj8hdkNjK,album,CHARLIE,2022-10-07,12,1tGq9MNEmWGevwtiBCdrbk,Left and Right (Feat. Jung Kook of BTS),,,154486,66,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
719,2byDsnMrcXS1xNrCa7GPpR,album,I'm Good - Top Hits,2022-10-21,45,4jVNNaPvE6ruJs95qQDXoE,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
720,4moTRZOG0UpzicUR47pJyB,compilation,New Pop Classics,2022-10-14,55,1SyqumtXgpyUkRI9712C37,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
721,2S9QGnj3IMQA0BZViCbrD2,compilation,Everything Chilled,2022-10-14,27,4VwCkXylUYRWsNYqlsNbOB,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
722,1n7xjE9S3rxCLeHTScU6nA,compilation,Totally Pop,2022-10-07,25,1L1Zcxsfsh0AeuseSfK0sY,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
723,46XJj19y5vxbKUgTQY5qLx,compilation,New Arrivals,2022-10-07,27,0GDAt9fPbs9tPqg2n4ne5u,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
724,6dFjTHVAuBwPUrmAIOfhjh,compilation,Feeling Good,2022-10-14,32,7r3taaQDPfaQBUwzWDP1WB,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
725,31GDAq3mD1Hp1O57IY1oiz,compilation,Upbeat Pop,2022-10-21,30,0dwDNr5clVpBM0R6HCGnqx,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
726,2bNRNjUmnmIHUsiTColSFa,compilation,Morning Feel Good,2022-10-14,28,4AtSEGGKsZb59XWlkuQOaF,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
727,6YYND15KncLrncaGKzop0D,compilation,Sunday Morning Feel Good,2022-10-14,26,3VF0y4AXpYygeYzDN8RMAh,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
728,69ZjwZwd6UJ9KtwLHaYyXH,compilation,Pop Brandneu,2022-10-14,33,5WmRbxncaIRLqLUWv3wlBF,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
729,1YDU8JDHG7xdWimuRRdAaf,compilation,Pop Hits Now,2022-10-21,45,7HIMPoxUqzMSk2AjuyvzwE,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
730,4qLEs6eQg1YExS1whIQuae,compilation,La Fine dell'Estate,2022-10-07,35,6BSeZ5yWAEkfzA31Rk4fHG,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
731,6pDfpi4kF7oDaBobQA83ql,compilation,Internet Sensations,2022-10-07,30,0YRPrQTB1AjAKmwxL6WzXC,Left and Right,,,154486,2,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
732,358FJdEGNkHZ5BiHHLx5bD,compilation,Your Perfect Soundtrack,2022-10-14,50,30jHDig8XAzlI3FwlC8ZXC,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
733,3QhVs1hEwCwOihE8bsjIbO,compilation,Daily Pop Mix,2022-10-21,56,3f0gyUU5fJXfz3DSGXZzYk,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
734,3SSYcZHdHOtAAfOu3g4ox4,compilation,All Bops,2022-10-14,30,2P9jvF2MSSS1E75aGu91M0,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
735,6Koqsya2xj102PMgcZbIdX,album,Pop n' Fresh,2022-10-21,50,5Qw69uufIYGjy6Y24ZhB1u,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
736,2Ovid0jKxj7gZKYMiHgsMy,album,Happy Pop Vibes,2022-10-21,40,2U4nrr1I0jqdAwWQMXBqMs,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
737,79j2exTPCunFcIt6gQnJDt,album,Top Off Snap Hits,2022-10-21,45,6nnOhhbfaVoe3JpPZA9QL9,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
738,2sHCCNDcGiWAfUqe9CGxsS,album,Workout by the Fitness Marshall,2022-10-21,40,7DNG4t0cduEUlF1adV7vrB,Left and Right,,,154486,0,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
739,4AyXQkbDTENUceOPTPWdwD,single,Left and Right (feat. Jung Kook of BTS) [Galantis Remix],2022-09-01,2,7twpmDySuCWpASRjWVEdnJ,Left and Right (feat. Jung Kook of BTS) - Galantis Remix,,,165269,61,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
740,2ABebFmcboCDooqDlNriEH,single,Left and Right (feat. Jung Kook of BTS) [Sam Feldt Remix],2022-08-12,2,17IVw95dOZSIiq7dz4UWaD,Left and Right (feat. Jung Kook of BTS) - Sam Feldt Remix,,,162540,62,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
741,3wDWcowIrrWgpRmo2ZvFup,single,Left and Right (feat. Jung Kook of BTS) [Instrumental],2022-06-23,1,3QRJgF8HY4zEuboEy4Q1gd,Left and Right (feat. Jung Kook of BTS) - Instrumental,,,152117,59,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
742,65epIxU6qzK2pRgvYdrXos,single,Left and Right (Feat. Jung Kook of BTS),2022-08-19,3,0lWsA6TPYDRWenhCJrbfYu,Left and Right (Feat. Jung Kook of BTS) - Acapella,,,154486,60,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
743,2ABebFmcboCDooqDlNriEH,single,Left and Right (feat. Jung Kook of BTS) [Sam Feldt Remix],2022-08-12,2,6hcHRtozkrTnk8D6rh7lED,Left and Right (Feat. Jung Kook of BTS),,,154486,66,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
744,7JSPKfFvzk3Ua8o8TcWqmT,compilation,Left and Right - The Pop List,2022-07-13,45,0or46UXUHEPDxWSLcEIaS8,Left and Right,,,154486,58,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
745,65epIxU6qzK2pRgvYdrXos,single,Left and Right (Feat. Jung Kook of BTS),2022-08-19,3,6RhEbk4odKK0PwPhpok7h1,Left and Right (Feat. Jung Kook of BTS),,,154486,57,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
746,4AyXQkbDTENUceOPTPWdwD,single,Left and Right (feat. Jung Kook of BTS) [Galantis Remix],2022-09-01,2,4Xc7y7CHJn51Toq1c77TXl,Left and Right (Feat. Jung Kook of BTS),,,154486,59,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
747,65epIxU6qzK2pRgvYdrXos,single,Left and Right (Feat. Jung Kook of BTS),2022-08-19,3,4O9scbI6lMZ4eMyTcZqrZJ,Left and Right (feat. Jung Kook of BTS) - Instrumental,,,152117,46,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
748,0aXFsOt72Rxj1UiCFVG9c4,compilation,Good Vibes,2022-10-07,30,7xrBZ7PD4vDUKbRjZ45VJH,Left and Right,,,154486,15,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
749,1jcUEr6NDs0mYD69sDEZ8H,compilation,Hit After Hit,2022-10-07,40,3ZsShdriNGe0v0PrFmGld7,Left and Right,,,154486,21,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
750,3Zgekk1ZSHvg9v60elbIZS,compilation,Today's Pop Hits,2022-08-19,39,37yamPdYBezJ9MF7EJe2Cr,Left and Right,,,154486,16,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
751,6Bi5Q5VIzGz0c6zatIVqLq,compilation,Victoria's Secret - Pop Bangers,2022-09-16,50,6QEv2OySmn8WAjTlHrTJBV,Left and Right,,,154486,17,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
752,2IBuf2N5Gke58S9aAryzcM,compilation,Best of August 2022,2022-08-19,31,140FJbWUt8rPwpbitYdkwJ,Left and Right,,,154486,15,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
753,7DbRvqarq8V2eQPLch8d0a,compilation,Hot Singles,2022-08-26,30,32mdRgbNbaSYdCo5l6NFQ2,Left and Right,,,154486,9,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
754,2LXUqc5dXczNNaSKPWcK1W,compilation,it has the juice,2022-09-30,52,4UOxpu8WrDbJDzO5Gl6Nun,Left and Right,,,154486,8,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
755,1jPIsr138LvOMyhcJfxXaJ,compilation,Back to the Office,2022-09-09,40,7dYJR134WxRFyR2qjwbyGb,Left and Right,,,154486,5,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
756,1wIGRiuOGxmj0FkIFmt3Pk,compilation,Drop It Like It's Pop,2022-08-19,49,75UiW4E4u1IOt4jTya2cRF,Left and Right,,,154486,9,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
757,5IqxYjz5Ri8g1SN5MNKBzv,compilation,Sounds of the 20s,2022-08-19,75,634jwlMcbi6oKcDRaQSWIx,Left and Right,,,154486,10,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
758,34qKb70bOqIwSURHXJUDaj,compilation,Viral Hits Deutschland,2022-09-30,40,0YvorPK44qsNRfKgxD4KE5,Left and Right,,,154486,7,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
759,4OESQx8vp7wIvG7WY7zZcU,compilation,Habits - Big Virals,2022-09-30,38,2jExHOUSqVtFtSvBfeM7Gb,Left and Right,,,154486,5,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
760,2uiwIq4YKJf07uBcIhkpZe,compilation,I'm Coming out Tonight,2022-07-15,35,6CyHoeHLGqrWTM3U9WlRfO,Left and Right,,,154486,14,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
761,7ve7jlR2xfrXnHbnro1YO3,compilation,What's Hot: What's New,2022-08-19,45,7mak7tJ4CnERLd0sIN220t,Left and Right,,,154486,8,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
762,5bxnJ78lCNyutqBGuPZXH9,compilation,Hits Hits Hits,2022-10-14,50,1u7oeS84pMROiGGUxOPiYp,Left and Right,,,154486,6,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
763,3fnVD8TiOKJfvoxcgkCC7A,compilation,Pop Shots,2022-09-02,50,79awuoKfUnrCdvxwCqKvhh,Left and Right,,,154486,5,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
764,3oDCmib7xmKxyTCW55GSgd,compilation,Hanging Out & Relax: Perfect Chill,2022-08-19,30,107NpXFEN2OoMoF3owYcDb,Left and Right,,,154486,21,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
765,5eJHj3Gu40rAGiUgyJdDek,compilation,Motivation au top,2022-08-19,50,3miIvY7NSwc9rydX2uTE15,Left and Right,,,154486,6,False,6VuMaDnrHyPL1p4EHjYLi7,Charlie Puth,
766,3RQQmkQEvNCY4prGKE6oc5,album,Un Verano Sin Ti,2022-05-06,23,6Xom58OOXk2SoU711L2IXO,Moscow Mule,,,245939,94,True,4q3ewBCX7sLwd24euuV69X,Bad Bunny,
767,5Qt3q8HiQyXz8M3i4i3mjE,album,El Maestro del Reggaeton,2022-08-21,19,09L3SjeC9I9i9HnKmoCyFi,Moscow Mule,,,192003,1,False,3JAKWLBL9jZ5Ad3KWc04eU,Bad Bunny Zombie,
768,3MrvNAqlEsm5iScBAf9Cfm,single,Whiskey On You,2022-05-06,1,6Tm4Io4ct4w14nB1EUzsY3,Whiskey On You,,,183789,79,False,4NYMUsIcUUsBHbV9DICa5x,Nate Smith,
769,4xvw2MbLOUrJ5xvESdtYvr,single,Whiskey On You (Acoustic),2022-08-05,1,5aytw2jhoFTGcTNuzSaaBj,Whiskey On You - Acoustic,,,179530,58,False,4NYMUsIcUUsBHbV9DICa5x,Nate Smith,
770,1Jjv7LOTu05PDBTWufIi81,single,I Found You,2022-09-23,3,0nhEmEip1S13vxARI697bA,Whiskey On You,,,183789,45,False,4NYMUsIcUUsBHbV9DICa5x,Nate Smith,
771,1Jjv7LOTu05PDBTWufIi81,single,I Found You,2022-09-23,3,6WNgRqrTLuqAzo5uE0hZT9,Whiskey On You - Acoustic,,,179530,42,False,4NYMUsIcUUsBHbV9DICa5x,Nate Smith,
772,3OYnManu1Nlxnw9OMng7BH,album,Hounds of Love (2018 Remaster),1985-09-16,12,29d0nY7TzCoi22XBqDQkiP,Running Up That Hill (A Deal With God) - 2018 Remaster,,,300840,85,False,1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,
773,79WbQ7ExCYRcK9ebpj64tz,album,Selection from 'The Other Sides' (2018 Remaster),2018-11-30,9,3vXXUi4bPLz5e5fCPmuKNL,"12"" Running Up That Hill (A Deal With God) - 2018 Remaster",,,349000,54,False,1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,
774,79WbQ7ExCYRcK9ebpj64tz,album,Selection from 'The Other Sides' (2018 Remaster),2018-11-30,9,0TcTkgyDZnyY58dIhxsLE1,Running Up That Hill (A Deal With God) [2012 Remix] - 2018 Remaster,,,334013,38,False,1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,
775,0NAzQ4QXcT7UaNbD3HyK9J,album,Before The Dawn (Live),2016-12-02,29,7qF15ICEpJn2cY47yNbJjN,Act One - Running Up That Hill (A Deal With God) - Live,,,340933,27,False,1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,
776,7KT2lmYS4WliWjF6USa3D1,compilation,Future Sound Of Egypt Episode 541,2018-03-29,30,2Ni7hJ4EQHWmOuMvmw23kl,Running Up That Hill (FSOE 541) - Orkidea Remix,,,227000,32,False,1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,
777,4WtpD1gjQO1CyXpA0ZcG56,album,My Choice,2022-01-07,19,4ML2czZIIfOl7Z45dIY6p2,Running Up That Hill,,,397423,11,False,1aSxMhuvixZ8h9dK9jIDwL,Kate Bush,
778,74nMSl9H4S7DUdnp2YtsJU,single,Running A Dead Deer Up That Hill,2022-07-10,1,74muV9uaH2W0tWw86HJMuT,Running A Dead Deer Up That Hill,,,295708,3,False,2t3TFW4cMw1072YTE9hCV9,Kate Bush VS Grouper,
779,5sjQY57ibJFyywt5XAIeuF,single,Running Up That Hill,2022-07-01,1,0vPq7JdUmNF3WbVbIigoUW,Running Up That Hill,,,222061,3,False,4vtDqffRnHOtkf407Cjy6y,Kate Nicole,
780,58MbYehGOl5NAOdfWY5aHa,single,Big Energy,2021-09-24,1,6Zu3aw7FfjAF9WA0fA81Oq,Big Energy,,,173182,78,True,3MdXrJWsbVzdn6fe5JYkSQ,Latto,
781,4vjE6Rgl5z6K2PhrAtIA7O,album,777,2022-03-25,13,4pi1G1x8tl9VfdD9bL3maT,Big Energy,,,172540,71,True,3MdXrJWsbVzdn6fe5JYkSQ,Latto,
782,7yQ3QGLWN0YvBuImU7bVc3,single,Big Energy (feat. DJ Khaled) [Remix],2022-03-31,1,4nmD4awtUUCC4AGETpUiuP,Big Energy (feat. DJ Khaled) - Remix,,,181665,72,True,3MdXrJWsbVzdn6fe5JYkSQ,Latto,
783,4tY28Pau74a3kkOEQGGS0b,single,Big Energy,2021-09-24,1,5lHxARJJrZc3ss4ZVmGWfz,Big Energy,,,173182,66,False,3MdXrJWsbVzdn6fe5JYkSQ,Latto,
784,15HgkUTScUcXAXmEu6lZsv,single,Big Energy (feat. DJ Khaled) [Remix],2022-03-28,1,0EJ3Kofm9hYq3hL4VZ881G,Big Energy (feat. DJ Khaled) - Remix,,,181665,68,False,3MdXrJWsbVzdn6fe5JYkSQ,Latto,
785,4jJCOc3LIu8xUUhrXYs86E,album,777,2022-03-25,13,5tfSFS0mbQtrbWZUasKoqg,Big Energy,,,172540,45,False,3MdXrJWsbVzdn6fe5JYkSQ,Latto,
786,4RX4TYzIppMaX0gBBnyllf,single,Big Energy (Live),2022-09-27,1,5lmUjeMkdsiYFvMt4Gtcot,Big Energy - Live,,,172075,41,True,3MdXrJWsbVzdn6fe5JYkSQ,Latto,
787,559WQ7Sa1Yo9EnYaTEwZY8,compilation,NOW That's What I Call Music! Vol. 82,2022-05-06,22,4Ccb9o4jvrxGG6alsC0kDN,Big Energy,,,171493,24,False,3MdXrJWsbVzdn6fe5JYkSQ,Latto,
788,2vb8B3MYGjfYlGch4KlEfe,single,Wishful Drinking (with Sam Hunt),2021-08-02,1,3HGnIIdHYIbkowzLk8UHbE,Wishful Drinking (with Sam Hunt),,,194544,69,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
789,3Ua9kX869krW1M3UjEJVPv,album,Good Person,2022-08-26,13,15e2jfRPI2mYAOPMDyytP0,Wishful Drinking (with Sam Hunt) - Bonus Track,,,194544,61,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
790,6qFtUsvfO0sThovmZfCjb2,compilation,Oklahoma Smokeshow - Breakout Country,2022-10-14,30,26eSvBHZXcbh7uyHS6N3VR,Wishful Drinking,,,194544,0,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
791,6xajE2di8hP5Rseil7V3fb,compilation,Single Saturday Night - Country Songs,2022-10-21,27,3f87QI7MIu0VgijoiQmENv,Wishful Drinking,,,194544,0,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
792,6HUfFgJtKTXSd9b9B4u1Pc,compilation,Laidback Country,2022-10-21,30,50JeDnQBpt8TaOOZ1t2iei,Wishful Drinking,,,194544,0,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
793,7iAImMVcI6FRww30zGcOgD,compilation,Hideaway - New Boots,2022-10-07,30,2MLD07nZFCPAYyqAxzmDFO,Wishful Drinking,,,194544,0,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
794,2ktL9iS0lKDU4XUkFzbNte,compilation,Country Backyard BBQ,2022-04-15,50,0cQLRNnYgHBvq8XKCRWnzt,Wishful Drinking,,,194544,21,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
795,4jWSNI5Shh8c8B672bTZzu,compilation,Today's Country Hits,2022-07-08,35,4NJ4LjnmLlypthS6wyBSfy,Wishful Drinking,,,194544,21,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
796,2S9vvZ6kuSh6ASOYtG86x0,compilation,Forever Country,2022-04-15,40,0lMTEiMApsu41aCp5UvYrs,Wishful Drinking,,,194544,12,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
797,1j0gGxG3bAAFnHEdOxql2B,compilation,Top Country Hits of Today,2022-07-08,35,5duqDouXM5sIr7f55puZVV,Wishful Drinking,,,194544,13,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
798,4rClhaqd370hDY4MNBigyp,compilation,Country Coffeehouse,2022-04-29,26,7Ap05XhqGcTPPBL4xWp46j,Wishful Drinking,,,194544,11,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
799,2d9loPsolEuK3yuJ6dVkKh,compilation,Hot Country,2022-04-29,30,1tgOQEt4IXqU8TEidx9xvs,Wishful Drinking,,,194544,7,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
800,69jiFqTNaKXcwRQ7FtWAm3,compilation,Country Summer Sounds,2022-04-15,24,57qKSmMQjwlkAI3THIcmIh,Wishful Drinking,,,194544,4,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
801,0tFGEW8FzOieq1CDngucJx,compilation,Country Pop,2022-08-26,25,09nAPHoLFipU8ykWtcxISE,Wishful Drinking,,,194544,5,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
802,6hTIjqnc9szSoy4hy1VsIo,compilation,Never Say Never - Country Gold,2022-05-20,20,4Dx1Lu4lKibiRvg5xBb41d,Wishful Drinking,,,194544,4,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
803,0TFWNpKEpFTBmGmvvOIYKl,compilation,I Hope - Sad Country Songs,2022-04-22,30,2jspgYUhs8Dz0DSpMwwNQM,Wishful Drinking,,,194544,3,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
804,0sTUvx7cvAYVGmg0OUxi1I,compilation,Top Country 2022,2022-10-01,37,5oPBkZYHrbmZ3WxbrCU9FG,Wishful Drinking,,,194544,5,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
805,5xdrQYS11MfBGZJJbJnnzM,compilation,Top Country,2022-06-24,34,04YrfmHvFOMUbSPxTziIwd,Wishful Drinking,,,194544,3,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
806,2Xb6h9Y53XgIMTQLYIzfWH,compilation,nashville autumn 2022,2022-09-16,20,59tG2VyR76ydKAktiHIsdm,Wishful Drinking,,,194544,2,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
807,2OBMI8tuppQ4lFZCbvmt1Z,compilation,10.000 Hours - Today's Country,2022-06-17,46,4MBjaeqDxSR7BTFUNz9bCJ,Wishful Drinking,,,194544,2,False,0jPnVIasXzBYjrlpO5irii,Ingrid Andress,
